date,platform,campaign_type,campaign_objetive,product_category,market,total_impressions,total_clicks,total_ad_spend,total_conversions,total_revenue,ctr,cpc,cpa,roas
2024-10-15,TikTok Ads,Search,Performance,Skincare,Mexico,17666,724,267.88,23,5220.85,0.04098267859164497,0.37,11.64695652173913,19.489510228460507
2024-11-01,Google Ads,Video,Branding,Skincare,Mexico,34592,1615,1857.25,116,4344.96,0.04668709528214616,1.15,16.010775862068964,2.339458877372459
2024-08-29,Google Ads,Shopping,Performance,Skincare,Brazil,105386,3783,6885.06,130,36776.35,0.03589660865769647,1.82,52.962,5.341471243533099
2024-05-24,Meta Ads,Shopping,Performance,Haircare,Argentina,172516,6314,4546.08,335,82096.8,0.03659950381413898,0.72,13.570388059701493,18.058811107591595
2024-08-23,Meta Ads,Display,Branding,Makeup,Argentina,187099,2469,2049.27,103,3413.17,0.013196222320803424,0.83,19.895825242718445,1.6655540753536626
2024-09-10,Google Ads,Video,Branding,Haircare,Mexico,176616,6220,14046.3,235,66907.57,0.03521764732527064,2.258247588424437,59.77148936170212,4.763359034051673
2024-12-24,Meta Ads,Display,Branding,Haircare,Mexico,150544,2890,4913,170,47769.42,0.019197045382080988,1.7,28.9,9.723065336861389
2024-10-12,Google Ads,Search,Performance,Haircare,Brazil,185488,3950,5490.5,289,75172.15,0.02129517812473044,1.39,18.998269896193772,13.691312266642381
2024-07-08,Meta Ads,Search,Performance,Makeup,Argentina,22543,333,496.17,12,642.18,0.014771769507164086,1.49,41.347500000000004,1.2942741399117237
2024-04-13,TikTok Ads,Video,Branding,Haircare,Mexico,79965,3070,3131.4,237,65306,0.03839179641092978,1.02,13.212658227848102,20.85520853292457
2024-12-20,Google Ads,Search,Performance,Haircare,Brazil,72055,1678,5319.26,41,8506.9,0.02328776628963986,3.17,129.73804878048782,1.599263807371702
2024-06-23,Google Ads,Search,Performance,Skincare,Mexico,119397,3868,6962.4,193,35393.3,0.03239612385570827,1.7999999999999998,36.074611398963725,5.0834913248305185
2024-10-26,Meta Ads,Display,Branding,Haircare,Mexico,115986,1357,2008.36,79,8002.44,0.01169968789336644,1.48,25.422278481012658,3.9845645203051245
2024-02-08,Meta Ads,Search,Performance,Haircare,Mexico,151480,2514,5178.84,72,4076.45,0.016596250330076577,2.06,71.92833333333334,0.787135729236663
2024-03-17,TikTok Ads,Search,Performance,Haircare,Argentina,132992,7926,5072.64,553,41271.28,0.0595975697786333,0.64,9.172947558770344,8.136055387332828
2024-08-17,Meta Ads,Search,Performance,Skincare,Argentina,194073,6346,11422.8,168,9921.38,0.032699035929779,1.7999999999999998,67.99285714285713,0.868559372483104
2024-04-05,Meta Ads,Display,Branding,Haircare,Brazil,69892,2851,2223.78,52,11407.42,0.04079150689635438,0.78,42.765,5.129743050121864
2024-07-12,Meta Ads,Display,Branding,Makeup,Argentina,12452,280,344.4,18,4734.22,0.0224863475746868,1.23,19.133333333333333,13.746283391405344
2024-04-13,Google Ads,Video,Branding,Haircare,Argentina,192135,10663,18980.14,741,213823.36,0.05549743669815494,1.78,25.61422402159244,11.265636607527657
2024-08-19,Google Ads,Shopping,Performance,Haircare,Mexico,33756,2150,4665.5,108,7948.11,0.06369238061381681,2.17,43.199074074074076,1.7035923266530917
2024-06-27,TikTok Ads,Display,Branding,Haircare,Brazil,112392,4934,8091.76,363,91221.43,0.04389992170261228,1.6400000000000001,22.291349862258954,11.273373159856446
2024-04-27,Google Ads,Shopping,Performance,Haircare,Brazil,182926,6749,13093.06,343,53279.93,0.03689470058930934,1.94,38.17218658892128,4.069326039902055
2024-01-07,Meta Ads,Video,Branding,Haircare,Brazil,193384,4069,6909.67,234,56709.92,0.02104103752120134,1.6981248463996068,29.528504273504275,8.207326833264107
2024-08-07,TikTok Ads,Video,Branding,Skincare,Brazil,41307,1367,779.19,92,6211.99,0.033093664512068174,0.5700000000000001,8.469456521739131,7.972368741898637
2024-06-19,TikTok Ads,Display,Branding,Haircare,Brazil,99202,6428,9899.12,165,34456.26,0.06479708070401806,1.54,59.994666666666674,3.4807397021149353
2024-07-14,Google Ads,Shopping,Performance,Makeup,Brazil,46846,2183,7334.88,46,5098.84,0.04659949622166247,3.36,159.45391304347825,0.695149750234496
2024-09-04,Google Ads,Video,Branding,Haircare,Mexico,154805,9535,9153.6,525,18155.37,0.061593617777203576,0.9600000000000001,17.435428571428574,1.9834130833770318
2024-06-17,Meta Ads,Shopping,Performance,Skincare,Argentina,127872,2953,1742.27,150,15282.38,0.023093405905905907,0.59,11.615133333333333,8.771533688808278
2024-06-26,Google Ads,Shopping,Performance,Haircare,Brazil,133588,6545,10995.6,241,34421.71,0.048993921609725426,1.6800000000000002,45.62489626556017,3.1304985630615882
2024-07-17,Google Ads,Video,Branding,Haircare,Brazil,113500,7604,9885.2,340,21520.64,0.06699559471365639,1.3,29.074117647058827,2.1770566098814386
2024-05-28,Google Ads,Display,Branding,Haircare,Brazil,169909,7781,19452.5,124,26123.28,0.04579510208405676,2.5,156.875,1.3429266161161804
2024-05-25,Google Ads,Search,Performance,Makeup,Argentina,65107,1777,2896.51,128,29612.56,0.027293532185479287,1.6300000000000001,22.628984375,10.2235310770548
2024-05-18,Meta Ads,Search,Performance,Haircare,Brazil,14491,259,440.3,3,260.32,0.017873162652680973,1.7,146.76666666666668,0.5912332500567794
2024-07-14,Meta Ads,Search,Performance,Skincare,Argentina,165552,4337,9628.14,132,21448.35,0.02619720691988016,2.2199999999999998,72.94045454545454,2.2276732577631817
2024-01-25,TikTok Ads,Search,Performance,Makeup,Argentina,46420,1880,3572,113,5769.59,0.040499784575613956,1.9,31.61061946902655,1.6152267637178053
2024-08-20,Google Ads,Shopping,Performance,Makeup,Brazil,161926,5424,17844.96,87,11807.21,0.033496782480886333,3.29,205.11448275862068,0.6616551676215581
2024-02-10,Google Ads,Shopping,Performance,Haircare,Argentina,167717,4142,7165.66,71,15937.54,0.02469636351711514,1.73,100.92478873239436,2.224155206917437
2024-01-21,TikTok Ads,Display,Branding,Skincare,Brazil,92273,6237,8794.17,291,72065.02,0.06759290366629458,1.41,30.220515463917526,8.194635764375718
2024-05-19,Google Ads,Display,Branding,Skincare,Mexico,64567,1439,3295.31,64,4231.38,0.02228692675825112,2.29,51.48921875,1.2840612871019723
2024-10-29,Meta Ads,Display,Branding,Haircare,Argentina,152996,3136,5613.44,82,6472.17,0.020497267902428822,1.7899999999999998,68.45658536585366,1.1529774968646678
2024-11-01,TikTok Ads,Shopping,Performance,Skincare,Brazil,139607,10289,9362.99,580,94107.07,0.07369974284957058,0.91,16.14308620689655,10.050963420873034
2024-03-09,Google Ads,Video,Branding,Haircare,Argentina,92340,2502,4903.92,153,27593.24,0.02709551656920078,1.96,32.051764705882356,5.626772051746358
2024-12-30,TikTok Ads,Search,Performance,Skincare,Argentina,61950,4076,1222.8,97,26763.8,0.06579499596448748,0.3,12.606185567010309,21.88730781812234
2024-12-03,TikTok Ads,Search,Performance,Skincare,Mexico,156601,8628,2674.68,362,23745.71,0.0550954336179207,0.31,7.388618784530387,8.87796297127133
2024-10-20,Google Ads,Search,Performance,Haircare,Brazil,91491,4053,7052.22,140,19432.37,0.044299439289110405,1.74,50.373000000000005,2.7554968506371043
2024-09-15,Meta Ads,Display,Branding,Haircare,Brazil,196432,6501,2600.4,462,52195.74,0.033095422334446525,0.4,5.628571428571429,20.072196585140745
2024-12-07,Meta Ads,Display,Branding,Skincare,Brazil,122512,4532,8338.88,61,5305.8,0.036992294632362546,1.8399999999999999,136.7029508196721,0.6362724970259795
2024-10-27,Meta Ads,Display,Branding,Makeup,Mexico,100561,3781,5255.59,124,34626.86,0.03759906922166645,1.3900000000000001,42.383790322580644,6.588577115033707
2024-07-25,Meta Ads,Video,Branding,Makeup,Brazil,93257,1930,2547.6,102,26767.95,0.02069549738893595,1.32,24.976470588235294,10.507124352331607
2024-04-06,TikTok Ads,Video,Branding,Haircare,Brazil,60438,5554,7997.76,286,35506.6,0.09189582712862769,1.44,27.964195804195803,4.439568079062137
2024-09-10,Google Ads,Shopping,Performance,Makeup,Brazil,104969,5773,8197.66,142,24245.52,0.054997189646467055,1.42,57.73,2.957614733960667
2024-04-16,Meta Ads,Shopping,Performance,Makeup,Mexico,119053,4000,4040,152,25959.16,0.033598481348643044,1.01,26.57894736842105,6.425534653465347
2024-08-07,Google Ads,Display,Branding,Haircare,Argentina,90550,3966,10946.16,207,7960.57,0.04379900607399227,2.76,52.88,0.7272477288839191
2024-08-28,Google Ads,Video,Branding,Haircare,Brazil,145119,9998,14597.08,233,60859.85,0.06889518257430109,1.46,62.64841201716738,4.16931674006034
2024-03-28,Meta Ads,Shopping,Performance,Makeup,Argentina,124870,2622,4404.96,140,13095.31,0.020997837751261312,1.68,31.464,2.9728555991427843
2024-09-01,Google Ads,Search,Performance,Skincare,Brazil,27778,1902,2948.1,125,15444.21,0.06847145222838218,1.55,23.584799999999998,5.238699501373766
2024-10-23,Meta Ads,Video,Branding,Skincare,Mexico,81313,1089,1557.27,77,3549.91,0.013392692435403933,1.43,20.224285714285713,2.2795725853577093
2024-01-31,TikTok Ads,Shopping,Performance,Skincare,Argentina,174668,10916,6877.08,310,37599.64,0.06249570613964779,0.63,22.184129032258063,5.467384413152094
2024-05-17,Google Ads,Display,Branding,Makeup,Argentina,107885,3344,6988.96,262,51456.48,0.030995967928813088,2.09,26.675419847328243,7.362537487694879
2024-12-08,Meta Ads,Shopping,Performance,Makeup,Mexico,67714,738,819.18,17,1445.84,0.010898780163629383,1.1099999999999999,48.18705882352941,1.7649844966918138
2024-09-11,Meta Ads,Display,Branding,Makeup,Mexico,38762,1007,684.76,16,3871.2,0.02597905164852175,0.6799999999999999,42.7975,5.653367603247853
2024-11-16,Meta Ads,Video,Branding,Haircare,Mexico,55333,852,894.6,66,12295.52,0.015397683118573003,1.05,13.554545454545455,13.744153811759446
2024-04-22,Google Ads,Search,Performance,Skincare,Brazil,160525,6003,10025.01,106,12306.27,0.03739604422987074,1.67,94.57556603773585,1.2275568802425134
2024-08-27,Meta Ads,Search,Performance,Makeup,Brazil,53865,1098,1405.44,67,2545.35,0.020384294068504595,1.28,20.97671641791045,1.8110698428961747
2024-01-07,Google Ads,Video,Branding,Makeup,Brazil,25080,1113,2916.06,49,2232.61,0.04437799043062201,2.62,59.51142857142857,0.7656255358257376
2024-05-17,TikTok Ads,Shopping,Performance,Makeup,Brazil,72986,3379,5980.83,188,17387.72,0.04629655002329214,1.77,31.812925531914892,2.907241971432059
2024-11-03,Meta Ads,Search,Performance,Skincare,Mexico,128355,1758,3269.88,122,6205.33,0.01369638892135094,1.86,26.802295081967213,1.8977240755012414
2024-05-31,Google Ads,Display,Branding,Skincare,Mexico,117000,7979,11729.13,366,14373.81,0.0681965811965812,1.47,32.04680327868852,1.2254796391548222
2024-12-10,Google Ads,Shopping,Performance,Haircare,Mexico,103902,3927,4555.32,215,37434.38,0.03779523012069065,1.16,21.18753488372093,8.217727843488493
2024-12-20,TikTok Ads,Display,Branding,Haircare,Argentina,153936,5895,5246.55,373,85268.07,0.03829513564078578,0.89,14.065817694369974,16.252217171283988
2024-06-11,Meta Ads,Shopping,Performance,Haircare,Brazil,16344,534,480.6,11,465.35,0.03267254038179148,0.9,43.690909090909095,0.9682688306283812
2024-04-28,Meta Ads,Video,Branding,Haircare,Brazil,181026,2769,2935.14,155,18246.01,0.015296145305094296,1.06,18.936387096774194,6.2164019433485285
2024-06-22,Meta Ads,Search,Performance,Makeup,Argentina,81023,1944,2546.64,146,32752.99,0.02399318711970675,1.3099999999999998,17.442739726027398,12.861256400590584
2024-07-29,Meta Ads,Video,Branding,Skincare,Argentina,24750,747,888.93,48,1738.76,0.03018181818181818,1.19,18.519375,1.9560145343277875
2024-09-19,Meta Ads,Video,Branding,Haircare,Mexico,32559,553,392.63,6,1500.74,0.016984551122577476,0.71,65.43833333333333,3.8222754247000994
2024-07-27,Google Ads,Search,Performance,Skincare,Brazil,85729,1757,5306.14,90,21584.82,0.02049481505674859,3.02,58.95711111111112,4.067894929270619
2024-05-16,TikTok Ads,Shopping,Performance,Makeup,Mexico,140121,4778,4109.08,291,84859.67,0.03409910006351653,0.86,14.120549828178694,20.65174442940999
2024-03-01,TikTok Ads,Shopping,Performance,Skincare,Brazil,125354,6179,2162.65,259,9238.12,0.04929240391212087,0.35000000000000003,8.35,4.27166670519964
2024-02-03,TikTok Ads,Display,Branding,Haircare,Brazil,150227,8683,14761.1,315,86296.01,0.05779919721488148,1.7,46.86063492063492,5.846177452899851
2024-07-02,Google Ads,Display,Branding,Skincare,Brazil,32428,603,970.83,47,11645.06,0.01859504132231405,1.61,20.65595744680851,11.994952772370032
2024-11-13,Google Ads,Search,Performance,Haircare,Brazil,84517,1664,3993.6,91,21828,0.019688346723144456,2.4,43.885714285714286,5.4657451923076925
2024-03-08,Google Ads,Search,Performance,Skincare,Brazil,185923,7827,28803.36,215,61106.18,0.04209807285811868,3.68,133.96911627906977,2.1214948533782167
2024-09-04,Meta Ads,Shopping,Performance,Skincare,Argentina,79992,1055,1603.6,21,4912.79,0.013188818881888189,1.52,76.36190476190475,3.0636006485407834
2024-08-16,Google Ads,Shopping,Performance,Skincare,Brazil,89383,5631,20665.77,163,35918.24,0.06299855677254064,3.67,126.78386503067485,1.7380547639889536
2024-04-18,Google Ads,Search,Performance,Makeup,Brazil,13484,382,511.88,23,1623.76,0.028329872441412045,1.34,22.25565217391304,3.1721497225912323
2024-11-08,Meta Ads,Video,Branding,Haircare,Argentina,162889,4658,5170.38,332,57094.6,0.0285961605756067,1.11,15.57343373493976,11.042631295958904
2024-10-28,TikTok Ads,Shopping,Performance,Haircare,Brazil,215540,14574,17707.91,402,19997.99,0.06761621972719681,1.2150343076711954,44.049527363184076,1.1293252563402458
2024-09-15,Meta Ads,Shopping,Performance,Haircare,Mexico,174862,3846,1730.7,299,67036.78,0.02199448708124121,0.45,5.788294314381271,38.73391113422314
2024-10-09,Meta Ads,Display,Branding,Makeup,Brazil,72500,1341,2078.55,30,5770.13,0.01849655172413793,1.55,69.28500000000001,2.776036179067138
2024-11-09,Google Ads,Shopping,Performance,Haircare,Brazil,52083,2781,7341.84,160,39686.47,0.05339554173146708,2.64,45.8865,5.405520959323549
2024-12-13,Meta Ads,Search,Performance,Skincare,Brazil,179943,4174,9182.8,289,32129.87,0.023196234363103873,2.1999999999999997,31.774394463667818,3.498918630483077
2024-11-17,Google Ads,Display,Branding,Makeup,Argentina,105477,6391,11759.44,116,17001.07,0.06059140855352352,1.84,101.3744827586207,1.4457380623567109
2024-05-15,Meta Ads,Shopping,Performance,Skincare,Brazil,163564,1946,1284.36,72,6787.22,0.011897483553838253,0.6599999999999999,17.83833333333333,5.2845152449469
2024-12-12,Google Ads,Search,Performance,Haircare,Mexico,78606,3914,4814.22,88,6101.96,0.04979263669439992,1.23,54.70704545454546,1.2674867372076888
2024-12-29,TikTok Ads,Display,Branding,Makeup,Brazil,66086,3317,1094.61,206,51119.73,0.050192173834094966,0.32999999999999996,5.313640776699029,46.701318277742764
2024-03-12,Google Ads,Shopping,Performance,Skincare,Brazil,92943,5037,11383.62,232,64994.16,0.054194506310319225,2.2600000000000002,49.0673275862069,5.709445677209886
2024-04-10,Meta Ads,Display,Branding,Skincare,Argentina,36411,873,1772.19,47,13565.96,0.023976270907143445,2.0300000000000002,37.70617021276596,7.654912847945197
2024-08-17,Meta Ads,Video,Branding,Haircare,Brazil,145170,4688,8204,106,30413.14,0.03229317352069987,1.75,77.39622641509433,3.7071111652852267
2024-09-09,Google Ads,Shopping,Performance,Haircare,Argentina,95196,3170,3328.5,170,13047.52,0.0332997184755662,1.05,19.57941176470588,3.919939912873667
2024-11-22,TikTok Ads,Search,Performance,Haircare,Mexico,191041,7393,3918.29,446,15789.02,0.03869849927502473,0.53,8.785403587443946,4.029569021180158
2024-10-04,TikTok Ads,Search,Performance,Haircare,Brazil,64484,2966,3707.5,227,27232.61,0.04599590596116866,1.25,16.33259911894273,7.345275792312879
2024-09-10,TikTok Ads,Shopping,Performance,Haircare,Brazil,90066,6025,10664.25,417,40275.46,0.06689538782670486,1.77,25.573741007194243,3.776680029069086
2024-08-13,Meta Ads,Shopping,Performance,Makeup,Brazil,188201,5627,10578.76,77,14242.93,0.02989888470305684,1.8800000000000001,137.3864935064935,1.3463704630788487
2024-11-13,Meta Ads,Display,Branding,Skincare,Argentina,137602,2641,1558.19,179,52473.54,0.019193034984956614,0.59,8.704972067039106,33.67595736078398
2024-01-30,Google Ads,Search,Performance,Skincare,Mexico,187156,3986,9526.54,269,34393.23,0.021297740922011584,2.39,35.414646840148706,3.6102540901523534
2024-06-26,Google Ads,Video,Branding,Skincare,Brazil,30169,1523,2193.12,34,8282.71,0.050482283138320795,1.44,64.5035294117647,3.776678886700226
2024-03-25,Google Ads,Shopping,Performance,Makeup,Mexico,142045,9161,21894.79,525,131680.16,0.06449364637966841,2.39,41.7043619047619,6.014223475082428
2024-01-04,Google Ads,Display,Branding,Makeup,Brazil,52897,1883,5215.91,108,5473.28,0.03559748189878443,2.77,48.295462962962965,1.0493432593737237
2024-06-09,Google Ads,Shopping,Performance,Skincare,Mexico,83334,3341,5779.93,256,32514.9,0.040091679266565865,1.73,22.5778515625,5.625483353604628
2024-08-12,Meta Ads,Search,Performance,Makeup,Brazil,16246,448,891.52,8,1955.09,0.027576018712298412,1.99,111.44,2.1929850143575016
2024-05-16,Meta Ads,Video,Branding,Makeup,Brazil,62545,606,1187.76,37,5627.66,0.009689023902789992,1.96,32.10162162162162,4.738044722839631
2024-06-30,Google Ads,Shopping,Performance,Skincare,Mexico,72526,2146,3347.76,168,25859.74,0.029589388633041943,1.56,19.927142857142858,7.724490405524889
2024-01-12,Google Ads,Search,Performance,Skincare,Argentina,124273,3603,5584.65,167,20460.25,0.02899262108422586,1.5499999999999998,33.441017964071854,3.663658420850009
2024-07-10,Google Ads,Shopping,Performance,Skincare,Mexico,10704,489,836.19,36,5339.04,0.04568385650224215,1.7100000000000002,23.227500000000003,6.384960355899975
2024-01-19,Meta Ads,Video,Branding,Haircare,Argentina,43467,991,1882.9,25,3146.23,0.02279890491637334,1.9000000000000001,75.316,1.6709490679271337
2024-10-26,TikTok Ads,Video,Branding,Haircare,Argentina,100673,5718,6003.9,196,41067.13,0.05679775113486238,1.05,30.632142857142856,6.840075617515282
2024-11-25,Meta Ads,Display,Branding,Skincare,Brazil,18140,455,523.25,29,1746.46,0.025082690187431093,1.15,18.04310344827586,3.337716196846632
2024-09-15,Google Ads,Shopping,Performance,Skincare,Brazil,136354,3736,4333.76,152,29811.83,0.02739926954838142,1.1600000000000001,28.511578947368424,6.878975762386473
2024-10-29,Google Ads,Shopping,Performance,Skincare,Brazil,60077,1994,6201.34,28,7635.29,0.03319073855219135,3.11,221.47642857142858,1.2312322820551687
2024-05-23,Google Ads,Display,Branding,Skincare,Brazil,233077,9997,18850.97,252,25808.62,0.04289140498633499,1.885662698809643,74.8054365079365,1.3690871079843636
2024-01-05,Meta Ads,Display,Branding,Skincare,Brazil,10939,113,133.34,6,1684.43,0.010330011884084469,1.18,22.223333333333333,12.632593370331483
2024-10-25,TikTok Ads,Display,Branding,Makeup,Mexico,160892,9122,5838.08,590,170654.73,0.056696417472590306,0.64,9.895050847457627,29.231310636373603
2024-05-28,Google Ads,Display,Branding,Haircare,Argentina,23375,1175,1668.5,15,1524.57,0.05026737967914439,1.42,111.23333333333333,0.9137368894216361
